Accession	Protein	Gene	Gene_protein	X152328_BSA_d1_A	X152328_IL13_d1_A	X153087_BSA_d1_A	X153087_IL13_d1_A	X153173_BSA_d2_H	X153173_IL13_d2_H	X153724_BSA_d1_A	X153724_IL13_d1_A	X153741_BSA_d2_H	X153741_IL13_d2_H	X153870_BSA_d1_H	X153870_IL13_d1_H	X154142_BSA_d2_A	X154142_IL13_d2_A	X154417_BSA_d2_A	X154417_IL13_d2_A	X154566_BSA_d1_A	X154566_IL13_d1_A	X154651_BSA_d2_A	X154651_IL13_d2_A	X154711_BSA_d1_A	X154711_IL13_d1_A	X154717_BSA_d1_A	X154717_IL13_d1_A	X154783_BSA_d1_A	X154783_IL13_d1_A	X155404_BSA_d2_H	X155404_IL13_d2_H
RL29_HUMAN	60S ribosomal protein L29 OS=Homo sapiens GN=RPL29 PE=1 SV=2	RPL29	RPL29_RL29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RL3_HUMAN	60S ribosomal protein L3 OS=Homo sapiens GN=RPL3 PE=1 SV=2	RPL3	RPL3_RL3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
RL34_HUMAN	60S ribosomal protein L34 OS=Homo sapiens GN=RPL34 PE=1 SV=3	RPL34	RPL34_RL34	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RL36_HUMAN	60S ribosomal protein L36 OS=Homo sapiens GN=RPL36 PE=1 SV=3	RPL36	RPL36_RL36	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RL4_HUMAN	60S ribosomal protein L4 OS=Homo sapiens GN=RPL4 PE=1 SV=5	RPL4	RPL4_RL4	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RL6_HUMAN	60S ribosomal protein L6 OS=Homo sapiens GN=RPL6 PE=1 SV=3	RPL6	RPL6_RL6	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
RL7A_HUMAN	60S ribosomal protein L7a OS=Homo sapiens GN=RPL7A PE=1 SV=2	RPL7A	RPL7A_RL7A	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
RPN1_HUMAN	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens GN=RPN1 PE=1 SV=1	RPN1	RPN1_RPN1	0	0	1	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
RS14_HUMAN	40S ribosomal protein S14 OS=Homo sapiens GN=RPS14 PE=1 SV=3	RPS14	RPS14_RS14	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1
RS19_HUMAN	40S ribosomal protein S19 OS=Homo sapiens GN=RPS19 PE=1 SV=2	RPS19	RPS19_RS19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
RS2_HUMAN	40S ribosomal protein S2 OS=Homo sapiens GN=RPS2 PE=1 SV=2	RPS2	RPS2_RS2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
RS25_HUMAN	40S ribosomal protein S25 OS=Homo sapiens GN=RPS25 PE=1 SV=1	RPS25	RPS25_RS25	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS27A_HUMAN	Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens GN=RPS27A PE=1 SV=2	RPS27A	RPS27A_RS27A	0	3	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS27L_HUMAN	40S ribosomal protein S27-like OS=Homo sapiens GN=RPS27L PE=1 SV=3	RPS27L	RPS27L_RS27L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RS28_HUMAN	40S ribosomal protein S28 OS=Homo sapiens GN=RPS28 PE=1 SV=1	RPS28	RPS28_RS28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
RS3A_HUMAN	40S ribosomal protein S3a OS=Homo sapiens GN=RPS3A PE=1 SV=2	RPS3A	RPS3A_RS3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RS4X_HUMAN	"40S ribosomal protein S4, X isoform OS=Homo sapiens GN=RPS4X PE=1 SV=2"	RPS4X	RPS4X_RS4X	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS5_HUMAN	40S ribosomal protein S5 OS=Homo sapiens GN=RPS5 PE=1 SV=4	RPS5	RPS5_RS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
RS6_HUMAN	40S ribosomal protein S6 OS=Homo sapiens GN=RPS6 PE=1 SV=1	RPS6	RPS6_RS6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS8_HUMAN	40S ribosomal protein S8 OS=Homo sapiens GN=RPS8 PE=1 SV=2	RPS8	RPS8_RS8	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
RSSA_HUMAN	40S ribosomal protein SA OS=Homo sapiens GN=RPSA PE=1 SV=4	RPSA	RPSA_RSSA	2	2	2	1	0	0	0	0	0	0	2	0	0	0	0	4	1	3	0	0	3	0	0	2	1	0	0	0
RRAS2_HUMAN	Ras-related protein R-Ras2 OS=Homo sapiens GN=RRAS2 PE=1 SV=1	RRAS2	RRAS2_RRAS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
RRBP1_HUMAN	Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=4	RRBP1	RRBP1_RRBP1	0	1	0	0	1	0	0	0	0	1	2	0	1	0	2	0	0	0	2	2	0	6	0	0	0	0	1	2
RUVB1_HUMAN	RuvB-like 1 OS=Homo sapiens GN=RUVBL1 PE=1 SV=1	RUVBL1	RUVBL1_RUVB1	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
RUVB2_HUMAN	RuvB-like 2 OS=Homo sapiens GN=RUVBL2 PE=1 SV=3	RUVBL2	RUVBL2_RUVB2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
S10AB_HUMAN	Protein S100-A11 OS=Homo sapiens GN=S100A11 PE=1 SV=2	S100A11	S100A11_S10AB	7	7	8	8	6	5	7	6	5	7	8	3	7	5	6	6	6	5	7	5	7	7	7	8	3	6	5	5
S10AE_HUMAN	Protein S100-A14 OS=Homo sapiens GN=S100A14 PE=1 SV=1	S100A14	S100A14_S10AE	1	2	2	1	1	1	1	2	0	0	2	0	0	1	1	1	1	2	0	1	1	1	0	1	0	0	0	1
S10AG_HUMAN	Protein S100-A16 OS=Homo sapiens GN=S100A16 PE=1 SV=1	S100A16	S100A16_S10AG	1	2	1	2	0	0	1	0	0	0	2	1	0	2	0	1	0	2	0	1	0	1	0	0	0	0	0	1
S10A2_HUMAN	Protein S100-A2 OS=Homo sapiens GN=S100A2 PE=1 SV=3	S100A2	S100A2_S10A2	3	0	3	0	2	1	0	0	0	1	4	1	0	1	3	2	0	1	2	1	4	0	3	0	2	1	1	0
S10A4_HUMAN	Protein S100-A4 OS=Homo sapiens GN=S100A4 PE=1 SV=1	S100A4	S100A4_S10A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
S10A6_HUMAN	Protein S100-A6 OS=Homo sapiens GN=S100A6 PE=1 SV=1	S100A6	S100A6_S10A6	2	2	1	0	1	1	1	1	1	1	2	0	1	1	2	1	2	0	1	1	3	2	1	0	0	0	1	1
S1A7A_HUMAN	Protein S100-A7A OS=Homo sapiens GN=S100A7A PE=1 SV=3	S100A7A	S100A7A_S1A7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S10A8_HUMAN	Protein S100-A8 OS=Homo sapiens GN=S100A8 PE=1 SV=1	S100A8	S100A8_S10A8	1	0	1	0	1	3	1	0	1	0	1	0	2	0	1	3	0	1	2	0	0	0	1	1	0	0	1	0
S10A9_HUMAN	Protein S100-A9 OS=Homo sapiens GN=S100A9 PE=1 SV=1	S100A9	S100A9_S10A9	0	0	1	1	1	2	0	0	0	1	1	0	1	0	1	2	0	1	2	0	0	0	0	1	0	0	0	0
S100P_HUMAN	Protein S100-P OS=Homo sapiens GN=S100P PE=1 SV=2	S100P	S100P_S100P	2	1	2	3	3	3	1	3	2	3	2	3	1	3	3	4	1	1	2	3	2	3	2	2	2	3	2	3
SAA1_HUMAN	Serum amyloid A-1 protein OS=Homo sapiens GN=SAA1 PE=1 SV=1	SAA1	SAA1_SAA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SAFB1_HUMAN	Scaffold attachment factor B1 OS=Homo sapiens GN=SAFB PE=1 SV=4	SAFB	SAFB_SAFB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMH1_HUMAN	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Homo sapiens GN=SAMHD1 PE=1 SV=2	SAMHD1	SAMHD1_SAMH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
SARG_HUMAN	Specifically androgen-regulated gene protein OS=Homo sapiens GN=SARG PE=1 SV=2	SARG	SARG_SARG	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
SYSC_HUMAN	"Serine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=SARS PE=1 SV=3"	SARS	SARS_SYSC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SBSN_HUMAN	Suprabasin OS=Homo sapiens GN=SBSN PE=1 SV=2	SBSN	SBSN_SBSN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UTER_HUMAN	Uteroglobin OS=Homo sapiens GN=SCGB1A1 PE=1 SV=1	SCGB1A1	SCGB1A1_UTER	14	1	7	4	7	2	8	1	12	5	13	1	15	10	6	2	6	2	11	9	6	3	8	1	4	0	15	13
SG3A1_HUMAN	Secretoglobin family 3A member 1 OS=Homo sapiens GN=SCGB3A1 PE=1 SV=2	SCGB3A1	SCGB3A1_SG3A1	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ADSV_HUMAN	Adseverin OS=Homo sapiens GN=SCIN PE=1 SV=4	SCIN	SCIN_ADSV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLTP_HUMAN	Non-specific lipid-transfer protein OS=Homo sapiens GN=SCP2 PE=1 SV=2	SCP2	SCP2_NLTP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RISC_HUMAN	Retinoid-inducible serine carboxypeptidase OS=Homo sapiens GN=SCPEP1 PE=1 SV=1	SCPEP1	SCPEP1_RISC	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCRN1_HUMAN	Secernin-1 OS=Homo sapiens GN=SCRN1 PE=1 SV=2	SCRN1	SCRN1_SCRN1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDC1_HUMAN	Syndecan-1 OS=Homo sapiens GN=SDC1 PE=1 SV=3	SDC1	SDC1_SDC1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SDC4_HUMAN	Syndecan-4 OS=Homo sapiens GN=SDC4 PE=1 SV=2	SDC4	SDC4_SDC4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDCB1_HUMAN	Syntenin-1 OS=Homo sapiens GN=SDCBP PE=1 SV=1	SDCBP	SDCBP_SDCB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CAB45_HUMAN	45 kDa calcium-binding protein OS=Homo sapiens GN=SDF4 PE=1 SV=1	SDF4	SDF4_CAB45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
SDHA_HUMAN	"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens GN=SDHA PE=1 SV=2"	SDHA	SDHA_SDHA	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC23A_HUMAN	Protein transport protein Sec23A OS=Homo sapiens GN=SEC23A PE=1 SV=2	SEC23A	SEC23A_SC23A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SCTM1_HUMAN	Secreted and transmembrane protein 1 OS=Homo sapiens GN=SECTM1 PE=1 SV=2	SECTM1	SECTM1_SCTM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SBP1_HUMAN	Selenium-binding protein 1 OS=Homo sapiens GN=SELENBP1 PE=1 SV=2	SELENBP1	SELENBP1_SBP1	3	4	4	8	8	3	0	4	2	4	4	0	2	8	11	12	0	5	7	10	6	3	6	7	0	0	7	17
SEPT9_HUMAN	Septin-9 OS=Homo sapiens GN=SEPT9 PE=1 SV=2	9-Sep	SEPT9_SEPT9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PAIRB_HUMAN	Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens GN=SERBP1 PE=1 SV=2	SERBP1	SERBP1_PAIRB	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
A1AT_HUMAN	Alpha-1-antitrypsin OS=Homo sapiens GN=SERPINA1 PE=1 SV=3	SERPINA1	SERPINA1_A1AT	10	3	5	2	4	3	8	4	12	3	9	0	14	6	4	9	9	6	19	6	8	3	8	7	2	0	8	5
AACT_HUMAN	Alpha-1-antichymotrypsin OS=Homo sapiens GN=SERPINA3 PE=1 SV=2	SERPINA3	SERPINA3_AACT	9	5	1	0	2	0	6	2	4	2	4	0	2	1	4	3	6	4	8	1	4	0	2	2	11	4	3	1
ILEU_HUMAN	Leukocyte elastase inhibitor OS=Homo sapiens GN=SERPINB1 PE=1 SV=1	SERPINB1	SERPINB1_ILEU	4	0	8	4	7	5	1	1	6	6	9	0	1	2	12	8	7	5	6	2	7	4	8	3	0	3	2	2
SPB10_HUMAN	Serpin B10 OS=Homo sapiens GN=SERPINB10 PE=1 SV=1	SERPINB10	SERPINB10_SPB10	0	2	0	3	0	0	0	1	0	1	0	0	0	2	0	2	0	4	0	0	0	1	0	2	0	0	0	1
SPB13_HUMAN	Serpin B13 OS=Homo sapiens GN=SERPINB13 PE=1 SV=2	SERPINB13	SERPINB13_SPB13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	3	0	2	0	2	0	3	0	0	0	0
PAI2_HUMAN	Plasminogen activator inhibitor 2 OS=Homo sapiens GN=SERPINB2 PE=1 SV=2	SERPINB2	SERPINB2_PAI2	2	10	0	13	0	12	0	9	0	14	0	2	0	19	1	14	2	10	2	13	0	7	0	12	0	6	0	11
SPB3_HUMAN	Serpin B3 OS=Homo sapiens GN=SERPINB3 PE=1 SV=2	SERPINB3	SERPINB3_SPB3	26	34	24	31	31	27	27	32	29	32	36	9	32	31	31	29	24	29	31	29	36	30	34	30	7	20	37	30
SPB4_HUMAN	Serpin B4 OS=Homo sapiens GN=SERPINB4 PE=1 SV=2	SERPINB4	SERPINB4_SPB4	17	24	17	24	0	22	0	25	21	22	25	0	21	23	22	25	0	25	23	21	23	21	21	22	0	14	22	20
SPB5_HUMAN	Serpin B5 OS=Homo sapiens GN=SERPINB5 PE=1 SV=2	SERPINB5	SERPINB5_SPB5	7	4	4	0	4	1	2	0	1	1	6	0	2	2	9	8	3	2	6	2	6	1	3	2	2	0	1	1
SPB6_HUMAN	Serpin B6 OS=Homo sapiens GN=SERPINB6 PE=1 SV=3	SERPINB6	SERPINB6_SPB6	3	4	1	5	3	1	0	4	1	3	3	0	3	3	5	8	1	5	4	3	6	2	3	4	0	0	1	7
SPB7_HUMAN	Serpin B7 OS=Homo sapiens GN=SERPINB7 PE=1 SV=1	SERPINB7	SERPINB7_SPB7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPB8_HUMAN	Serpin B8 OS=Homo sapiens GN=SERPINB8 PE=1 SV=2	SERPINB8	SERPINB8_SPB8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAI1_HUMAN	Plasminogen activator inhibitor 1 OS=Homo sapiens GN=SERPINE1 PE=1 SV=1	SERPINE1	SERPINE1_PAI1	6	4	7	0	2	3	0	0	1	5	0	2	0	0	2	6	0	3	6	3	2	0	2	4	0	0	0	2
PEDF_HUMAN	Pigment epithelium-derived factor OS=Homo sapiens GN=SERPINF1 PE=1 SV=4	SERPINF1	SERPINF1_PEDF	13	6	7	1	5	2	7	7	7	2	10	0	12	5	7	5	6	5	12	6	8	0	8	4	2	0	10	3
IC1_HUMAN	Plasma protease C1 inhibitor OS=Homo sapiens GN=SERPING1 PE=1 SV=2	SERPING1	SERPING1_IC1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SETLP_HUMAN	Protein SETSIP OS=Homo sapiens GN=SETSIP PE=1 SV=1	SETSIP	SETSIP_SETLP	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	2	0
1433S_HUMAN	14-3-3 protein sigma OS=Homo sapiens GN=SFN PE=1 SV=1	SFN	SFN_1433S	7	9	6	0	6	5	0	0	0	9	6	7	0	4	6	10	4	5	5	9	4	5	5	5	3	4	2	5
SFPQ_HUMAN	"Splicing factor, proline- and glutamine-rich OS=Homo sapiens GN=SFPQ PE=1 SV=2"	SFPQ	SFPQ_SFPQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
SH3L1_HUMAN	SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens GN=SH3BGRL PE=1 SV=1	SH3BGRL	SH3BGRL_SH3L1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0
SH3L2_HUMAN	SH3 domain-binding glutamic acid-rich-like protein 2 OS=Homo sapiens GN=SH3BGRL2 PE=1 SV=2	SH3BGRL2	SH3BGRL2_SH3L2	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	2
SH3L3_HUMAN	SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens GN=SH3BGRL3 PE=1 SV=1	SH3BGRL3	SH3BGRL3_SH3L3	0	2	0	0	1	0	0	0	1	1	2	0	0	0	1	2	0	0	1	1	0	1	0	2	0	0	1	0
S15A2_HUMAN	Solute carrier family 15 member 2 OS=Homo sapiens GN=SLC15A2 PE=1 SV=2	SLC15A2	SLC15A2_S15A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MPCP_HUMAN	"Phosphate carrier protein, mitochondrial OS=Homo sapiens GN=SLC25A3 PE=1 SV=2"	SLC25A3	SLC25A3_MPCP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0
ADT1_HUMAN	ADP/ATP translocase 1 OS=Homo sapiens GN=SLC25A4 PE=1 SV=4	SLC25A4	SLC25A4_ADT1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADT2_HUMAN	ADP/ATP translocase 2 OS=Homo sapiens GN=SLC25A5 PE=1 SV=7	SLC25A5	SLC25A5_ADT2	3	2	0	0	0	0	4	0	0	0	5	0	0	1	2	1	0	0	0	0	0	1	0	0	0	1	0	1
ADT3_HUMAN	ADP/ATP translocase 3 OS=Homo sapiens GN=SLC25A6 PE=1 SV=4	SLC25A6	SLC25A6_ADT3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
S26A4_HUMAN	Pendrin OS=Homo sapiens GN=SLC26A4 PE=1 SV=1	SLC26A4	SLC26A4_S26A4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPT2B_HUMAN	Sodium-dependent phosphate transport protein 2B OS=Homo sapiens GN=SLC34A2 PE=1 SV=3	SLC34A2	SLC34A2_NPT2B	2	0	3	0	0	0	0	0	1	0	2	0	1	0	1	0	1	0	1	0	1	0	2	0	1	0	2	0
CTL2_HUMAN	Choline transporter-like protein 2 OS=Homo sapiens GN=SLC44A2 PE=1 SV=3	SLC44A2	SLC44A2_CTL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0
CTL4_HUMAN	Choline transporter-like protein 4 OS=Homo sapiens GN=SLC44A4 PE=1 SV=2	SLC44A4	SLC44A4_CTL4	1	0	3	0	2	0	0	0	1	0	2	0	1	0	4	1	2	0	2	0	2	0	4	0	0	0	3	0
S47A1_HUMAN	Multidrug and toxin extrusion protein 1 OS=Homo sapiens GN=SLC47A1 PE=1 SV=1	SLC47A1	SLC47A1_S47A1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6A14_HUMAN	Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+) OS=Homo sapiens GN=SLC6A14 PE=2 SV=1	SLC6A14	SLC6A14_S6A14	1	4	1	0	1	1	0	0	1	5	1	0	1	4	3	4	0	2	1	3	0	0	0	1	0	0	1	3
NHRF1_HUMAN	Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens GN=SLC9A3R1 PE=1 SV=4	SLC9A3R1	SLC9A3R1_NHRF1	5	2	4	1	5	1	3	0	4	2	5	0	4	2	6	3	4	1	5	2	4	0	5	1	2	0	5	2
NHRF2_HUMAN	Na(+)/H(+) exchange regulatory cofactor NHE-RF2 OS=Homo sapiens GN=SLC9A3R2 PE=1 SV=2	SLC9A3R2	SLC9A3R2_NHRF2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLK_HUMAN	STE20-like serine/threonine-protein kinase OS=Homo sapiens GN=SLK PE=1 SV=1	SLK	SLK_SLK	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
SLPI_HUMAN	Antileukoproteinase OS=Homo sapiens GN=SLPI PE=1 SV=2	SLPI	SLPI_SLPI	14	11	9	8	5	4	13	10	5	4	10	6	8	8	7	4	9	7	9	4	9	10	8	11	8	3	6	5
SMCO3_HUMAN	Single-pass membrane and coiled-coil domain-containing protein 3 OS=Homo sapiens GN=SMCO3 PE=1 SV=1	SMCO3	SMCO3_SMCO3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIM22_HUMAN	Small integral membrane protein 22 OS=Homo sapiens GN=SMIM22 PE=2 SV=1	SMIM22	SMIM22_SIM22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
SNRPA_HUMAN	U1 small nuclear ribonucleoprotein A OS=Homo sapiens GN=SNRPA PE=1 SV=3	SNRPA	SNRPA_SNRPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
RSMB_HUMAN	Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens GN=SNRPB PE=1 SV=2	SNRPB	SNRPB_RSMB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SODC_HUMAN	Superoxide dismutase [Cu-Zn] OS=Homo sapiens GN=SOD1 PE=1 SV=2	SOD1	SOD1_SODC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
SODM_HUMAN	"Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens GN=SOD2 PE=1 SV=2"	SOD2	SOD2_SODM	0	0	1	1	1	0	2	0	1	1	2	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0
SON_HUMAN	Protein SON OS=Homo sapiens GN=SON PE=1 SV=4	SON	SON_SON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHSO_HUMAN	Sorbitol dehydrogenase OS=Homo sapiens GN=SORD PE=1 SV=4	SORD	SORD_DHSO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
ISK5_HUMAN	Serine protease inhibitor Kazal-type 5 OS=Homo sapiens GN=SPINK5 PE=1 SV=2	SPINK5	SPINK5_ISK5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
SPIT1_HUMAN	Kunitz-type protease inhibitor 1 OS=Homo sapiens GN=SPINT1 PE=1 SV=2	SPINT1	SPINT1_SPIT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	3	0	0	0	0	0	0	0	0	0
SPTN1_HUMAN	"Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTAN1 PE=1 SV=3"	SPTAN1	SPTAN1_SPTN1	2	3	2	1	1	0	0	0	0	1	5	2	1	0	4	3	0	4	1	1	4	4	0	5	0	0	0	0
SPTB2_HUMAN	"Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2"	SPTBN1	SPTBN1_SPTB2	0	2	0	3	0	0	0	0	0	0	3	0	1	0	3	3	0	0	1	1	0	0	0	0	0	0	0	0
SQOR_HUMAN	"Sulfide:quinone oxidoreductase, mitochondrial OS=Homo sapiens GN=SQOR PE=1 SV=1"	SQOR	SQOR_SQOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2
SQRD_HUMAN	"Sulfide:quinone oxidoreductase, mitochondrial OS=Homo sapiens GN=SQRDL PE=1 SV=1"	SQRDL	SQRDL_SQRD	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
